image_path,label,caption
dog_013_spatial.jpg,Label.DOG,A black dog and a brown dog are jumping up to catch a red toy .
dog_013_color.jpg,Label.DOG,A black dog and a brown dog are jumping up to catch a red toy .
dog_078.jpg,Label.DOG,A man and a dog stand on a hill overlooking water .
dog_078_spatial.jpg,Label.DOG,A man and a dog stand on a hill overlooking water .
dog_078_color.jpg,Label.DOG,A man and a dog stand on a hill overlooking water .
dog_047.jpg,Label.DOG,A dog jumping into a swimming pool .
dog_047_spatial.jpg,Label.DOG,A dog jumping into a swimming pool .
dog_047_color.jpg,Label.DOG,A dog jumping into a swimming pool .
dog_040.jpg,Label.DOG,A man in a red shirt and glasses is bending down towards a small dog on a blanket with several stuffed animals .
dog_040_spatial.jpg,Label.DOG,A man in a red shirt and glasses is bending down towards a small dog on a blanket with several stuffed animals .
dog_040_color.jpg,Label.DOG,A man in a red shirt and glasses is bending down towards a small dog on a blanket with several stuffed animals .
dog_049.jpg,Label.DOG,A black dog and a brown dog playing in tall weeds .
dog_049_spatial.jpg,Label.DOG,A black dog and a brown dog playing in tall weeds .
dog_049_color.jpg,Label.DOG,A black dog and a brown dog playing in tall weeds .
dog_076.jpg,Label.DOG,A black and white dog jumping into a pool after tennis balls .
dog_076_spatial.jpg,Label.DOG,A black and white dog jumping into a pool after tennis balls .
dog_076_color.jpg,Label.DOG,A black and white dog jumping into a pool after tennis balls .
dog_082.jpg,Label.DOG,A girl carries a lot through the grass .
dog_082_spatial.jpg,Label.DOG,A girl carries a lot through the grass .
dog_082_color.jpg,Label.DOG,A girl carries a lot through the grass .
dog_085.jpg,Label.DOG,a dog in a red jacket is running on the grass .
dog_085_spatial.jpg,Label.DOG,a dog in a red jacket is running on the grass .
dog_085_color.jpg,Label.DOG,a dog in a red jacket is running on the grass .
dog_071.jpg,Label.DOG,A brown dog stands in a lush field with the stunning clouds and mountains behind it .
dog_071_spatial.jpg,Label.DOG,A brown dog stands in a lush field with the stunning clouds and mountains behind it .
dog_071_color.jpg,Label.DOG,A brown dog stands in a lush field with the stunning clouds and mountains behind it .
dog_053.jpg,Label.DOG,A black and brown dog is laying on a white shaggy carpet .
dog_053_spatial.jpg,Label.DOG,A black and brown dog is laying on a white shaggy carpet .
dog_053_color.jpg,Label.DOG,A black and brown dog is laying on a white shaggy carpet .
dog_098.jpg,Label.DOG,a dog trots through the grass .
dog_098_spatial.jpg,Label.DOG,a dog trots through the grass .
dog_098_color.jpg,Label.DOG,a dog trots through the grass .
dog_054.jpg,Label.DOG,A cat under the bench hissing with a dog growling and trying to get it .
dog_054_spatial.jpg,Label.DOG,A cat under the bench hissing with a dog growling and trying to get it .
dog_054_color.jpg,Label.DOG,A cat under the bench hissing with a dog growling and trying to get it .
dog_062.jpg,Label.DOG,A big brown dog is jumping in the water and has his mouth wide open .
dog_062_spatial.jpg,Label.DOG,A big brown dog is jumping in the water and has his mouth wide open .
dog_062_color.jpg,Label.DOG,A big brown dog is jumping in the water and has his mouth wide open .
dog_096.jpg,Label.DOG,A brown dog carrying a black object .
dog_096_spatial.jpg,Label.DOG,A brown dog carrying a black object .
dog_096_color.jpg,Label.DOG,A brown dog carrying a black object .
dog_091.jpg,Label.DOG,"A man , a gun , and a dog ."
dog_091_spatial.jpg,Label.DOG,"A man , a gun , and a dog ."
dog_091_color.jpg,Label.DOG,"A man , a gun , and a dog ."
dog_065.jpg,Label.DOG,A woman crouches down next to her terrier dog to smile at a little girl sitting on the sidewalk .
dog_065_spatial.jpg,Label.DOG,A woman crouches down next to her terrier dog to smile at a little girl sitting on the sidewalk .
dog_065_color.jpg,Label.DOG,A woman crouches down next to her terrier dog to smile at a little girl sitting on the sidewalk .
dog_031.jpg,Label.DOG,A brown dog is running in the sand .
dog_031_spatial.jpg,Label.DOG,A brown dog is running in the sand .
dog_031_color.jpg,Label.DOG,A brown dog is running in the sand .
dog_009.jpg,Label.DOG,a black and white dog jumping in the air to get a toy .
dog_009_spatial.jpg,Label.DOG,a black and white dog jumping in the air to get a toy .
dog_009_color.jpg,Label.DOG,a black and white dog jumping in the air to get a toy .
dog_036.jpg,Label.DOG,Two brown dogs are creating large splashes as they run in a river .
dog_036_spatial.jpg,Label.DOG,Two brown dogs are creating large splashes as they run in a river .
dog_036_color.jpg,Label.DOG,Two brown dogs are creating large splashes as they run in a river .
dog_038.jpg,Label.DOG,A brown and white dog stands outside while it snows .
dog_038_spatial.jpg,Label.DOG,A brown and white dog stands outside while it snows .
dog_038_color.jpg,Label.DOG,A brown and white dog stands outside while it snows .
dog_007.jpg,Label.DOG,A brown dog chases the water from a sprinkler on a lawn .
dog_007_spatial.jpg,Label.DOG,A brown dog chases the water from a sprinkler on a lawn .
dog_007_color.jpg,Label.DOG,A brown dog chases the water from a sprinkler on a lawn .
dog_064.jpg,Label.DOG,A dog jumps for a red ball on the grass .
dog_064_spatial.jpg,Label.DOG,A dog jumps for a red ball on the grass .
dog_064_color.jpg,Label.DOG,A dog jumps for a red ball on the grass .
dog_090.jpg,Label.DOG,A dog jumping in the air to retrieve a stick from a man .
dog_090_spatial.jpg,Label.DOG,A dog jumping in the air to retrieve a stick from a man .
dog_090_color.jpg,Label.DOG,A dog jumping in the air to retrieve a stick from a man .
dog_097.jpg,Label.DOG,A brown dog chases a blond one in the grass .
dog_097_spatial.jpg,Label.DOG,A brown dog chases a blond one in the grass .
dog_097_color.jpg,Label.DOG,A brown dog chases a blond one in the grass .
dog_063.jpg,Label.DOG,a brown dog is leaping into a garden swimming pool .
dog_063_spatial.jpg,Label.DOG,a brown dog is leaping into a garden swimming pool .
dog_063_color.jpg,Label.DOG,a brown dog is leaping into a garden swimming pool .
dog_055.jpg,Label.DOG,A girl in a white shirt is sitting on a park bench with a dog next to her .
dog_055_spatial.jpg,Label.DOG,A girl in a white shirt is sitting on a park bench with a dog next to her .
dog_055_color.jpg,Label.DOG,A girl in a white shirt is sitting on a park bench with a dog next to her .
dog_052.jpg,Label.DOG,A dog in a number six jersey is running through a field .
dog_052_spatial.jpg,Label.DOG,A dog in a number six jersey is running through a field .
dog_052_color.jpg,Label.DOG,A dog in a number six jersey is running through a field .
dog_099.jpg,Label.DOG,A black dog in front of a white dog walking on a path in a forest .
dog_099_spatial.jpg,Label.DOG,A black dog in front of a white dog walking on a path in a forest .
dog_099_color.jpg,Label.DOG,A black dog in front of a white dog walking on a path in a forest .
dog_039.jpg,Label.DOG,A grey dog beside a black and white dog running in green grass .
dog_039_spatial.jpg,Label.DOG,A grey dog beside a black and white dog running in green grass .
dog_039_color.jpg,Label.DOG,A grey dog beside a black and white dog running in green grass .
dog_006.jpg,Label.DOG,A brown and white dog is running through the snow .
dog_006_spatial.jpg,Label.DOG,A brown and white dog is running through the snow .
dog_006_color.jpg,Label.DOG,A brown and white dog is running through the snow .
dog_001.jpg,Label.DOG,A black dog and a spotted dog are fighting
dog_001_spatial.jpg,Label.DOG,A black dog and a spotted dog are fighting
dog_001_color.jpg,Label.DOG,A black dog and a spotted dog are fighting
dog_008.jpg,Label.DOG,A dog prepares to catch a thrown object in a field with nearby cars .
dog_008_spatial.jpg,Label.DOG,A dog prepares to catch a thrown object in a field with nearby cars .
dog_008_color.jpg,Label.DOG,A dog prepares to catch a thrown object in a field with nearby cars .
dog_037.jpg,Label.DOG,A black dog runs into the ocean next to a pile of seaweed .
dog_037_spatial.jpg,Label.DOG,A black dog runs into the ocean next to a pile of seaweed .
dog_037_color.jpg,Label.DOG,A black dog runs into the ocean next to a pile of seaweed .
dog_030.jpg,Label.DOG,A black dog is jumping over a log along a beach .
dog_030_spatial.jpg,Label.DOG,A black dog is jumping over a log along a beach .
dog_030_color.jpg,Label.DOG,A black dog is jumping over a log along a beach .
dog_142.jpg,Label.DOG,A big hound dog walking on a log in the woods .
dog_142_spatial.jpg,Label.DOG,A big hound dog walking on a log in the woods .
dog_142_color.jpg,Label.DOG,A big hound dog walking on a log in the woods .
dog_145.jpg,Label.DOG,A little white dog begs .
dog_145_spatial.jpg,Label.DOG,A little white dog begs .
dog_145_color.jpg,Label.DOG,A little white dog begs .
dog_120.jpg,Label.DOG,A big tan dog lays on the ground looking to the side .
dog_120_spatial.jpg,Label.DOG,A big tan dog lays on the ground looking to the side .
dog_120_color.jpg,Label.DOG,A big tan dog lays on the ground looking to the side .
dog_118.jpg,Label.DOG,A brown dog runs through the grass holding something in its mouth .
dog_118_spatial.jpg,Label.DOG,A brown dog runs through the grass holding something in its mouth .
dog_118_color.jpg,Label.DOG,A brown dog runs through the grass holding something in its mouth .
dog_127.jpg,Label.DOG,A man and a dog sit on a bench near a body of water .
dog_127_spatial.jpg,Label.DOG,A man and a dog sit on a bench near a body of water .
dog_127_color.jpg,Label.DOG,A man and a dog sit on a bench near a body of water .
dog_111.jpg,Label.DOG,A black and white dog climbs a leaning tree trunk .
dog_111_spatial.jpg,Label.DOG,A black and white dog climbs a leaning tree trunk .
dog_111_color.jpg,Label.DOG,A black and white dog climbs a leaning tree trunk .
dog_129.jpg,Label.DOG,A black and white dog runs around a farm animal inside a fenced yard .
dog_129_spatial.jpg,Label.DOG,A black and white dog runs around a farm animal inside a fenced yard .
dog_129_color.jpg,Label.DOG,A black and white dog runs around a farm animal inside a fenced yard .
dog_116.jpg,Label.DOG,A large white dog growling at a large black dog .
dog_116_spatial.jpg,Label.DOG,A large white dog growling at a large black dog .
dog_116_color.jpg,Label.DOG,A large white dog growling at a large black dog .
dog_144.jpg,Label.DOG,A dog chewing a blue rope while two men watch from behind .
dog_144_spatial.jpg,Label.DOG,A dog chewing a blue rope while two men watch from behind .
dog_144_color.jpg,Label.DOG,A dog chewing a blue rope while two men watch from behind .
dog_143.jpg,Label.DOG,A grey and white dog is biting the ear of a white and brown dog .
dog_143_spatial.jpg,Label.DOG,A grey and white dog is biting the ear of a white and brown dog .
dog_143_color.jpg,Label.DOG,A grey and white dog is biting the ear of a white and brown dog .
dog_128.jpg,Label.DOG,A dog is trotting through a shallow stream
dog_128_spatial.jpg,Label.DOG,A dog is trotting through a shallow stream
dog_128_color.jpg,Label.DOG,A dog is trotting through a shallow stream
dog_117.jpg,Label.DOG,A black dog is swimming in green water with something in its mouth .
dog_117_spatial.jpg,Label.DOG,A black dog is swimming in green water with something in its mouth .
dog_117_color.jpg,Label.DOG,A black dog is swimming in green water with something in its mouth .
dog_110.jpg,Label.DOG,A black and tan dog plays with a centipede toy .
dog_110_spatial.jpg,Label.DOG,A black and tan dog plays with a centipede toy .
dog_110_color.jpg,Label.DOG,A black and tan dog plays with a centipede toy .
dog_119.jpg,Label.DOG,"A black dog is jumping up , biting a man 's padded arm ."
dog_119_spatial.jpg,Label.DOG,"A black dog is jumping up , biting a man 's padded arm ."
dog_119_color.jpg,Label.DOG,"A black dog is jumping up , biting a man 's padded arm ."
dog_126.jpg,Label.DOG,a few different colored dogs jumping around in the grass behind a house
dog_126_spatial.jpg,Label.DOG,a few different colored dogs jumping around in the grass behind a house
dog_126_color.jpg,Label.DOG,a few different colored dogs jumping around in the grass behind a house
dog_121.jpg,Label.DOG,A man and his dog in the mountains .
dog_121_spatial.jpg,Label.DOG,A man and his dog in the mountains .
dog_121_color.jpg,Label.DOG,A man and his dog in the mountains .
bike_068.jpg,Label.BIKE,A child with a yellow shirt riding a yellow bike in a city .
bike_068_spatial.jpg,Label.BIKE,A child with a yellow shirt riding a yellow bike in a city .
bike_068_color.jpg,Label.BIKE,A child with a yellow shirt riding a yellow bike in a city .
bike_057.jpg,Label.BIKE,A man on a motorcycle going around a corner .
bike_057_spatial.jpg,Label.BIKE,A man on a motorcycle going around a corner .
bike_057_color.jpg,Label.BIKE,A man on a motorcycle going around a corner .
bike_050.jpg,Label.BIKE,a froup of sled dogs pulling a man wearing an orange vest .
bike_050_spatial.jpg,Label.BIKE,a froup of sled dogs pulling a man wearing an orange vest .
bike_050_color.jpg,Label.BIKE,a froup of sled dogs pulling a man wearing an orange vest .
bike_059.jpg,Label.BIKE,A guy in a yellow shirt with a bike gets very high in the air .
bike_059_spatial.jpg,Label.BIKE,A guy in a yellow shirt with a bike gets very high in the air .
bike_059_color.jpg,Label.BIKE,A guy in a yellow shirt with a bike gets very high in the air .
bike_066.jpg,Label.BIKE,A boy mountain bikes down a trail .
bike_066_spatial.jpg,Label.BIKE,A boy mountain bikes down a trail .
bike_066_color.jpg,Label.BIKE,A boy mountain bikes down a trail .
bike_092.jpg,Label.BIKE,A biker doing a somersault with the bike in front of a crowd .
bike_092_spatial.jpg,Label.BIKE,A biker doing a somersault with the bike in front of a crowd .
bike_092_color.jpg,Label.BIKE,A biker doing a somersault with the bike in front of a crowd .
bike_095.jpg,Label.BIKE,A man on a bicycle rides on a mountain .
bike_095_spatial.jpg,Label.BIKE,A man on a bicycle rides on a mountain .
bike_095_color.jpg,Label.BIKE,A man on a bicycle rides on a mountain .
bike_061.jpg,Label.BIKE,A couple ride bikes next to an orange fence by the ocean .
bike_061_spatial.jpg,Label.BIKE,A couple ride bikes next to an orange fence by the ocean .
bike_061_color.jpg,Label.BIKE,A couple ride bikes next to an orange fence by the ocean .
bike_035.jpg,Label.BIKE,"A person in a blue jacket , wearing a bicycle helmet is riding a bike"
bike_035_spatial.jpg,Label.BIKE,"A person in a blue jacket , wearing a bicycle helmet is riding a bike"
bike_035_color.jpg,Label.BIKE,"A person in a blue jacket , wearing a bicycle helmet is riding a bike"
bike_032.jpg,Label.BIKE,A woman in a pink hat and a navy blue coat riding a bicycle .
bike_032_spatial.jpg,Label.BIKE,A woman in a pink hat and a navy blue coat riding a bicycle .
bike_032_color.jpg,Label.BIKE,A woman in a pink hat and a navy blue coat riding a bicycle .
bike_004.jpg,Label.BIKE,A bicyclist riding on a city street .
bike_004_spatial.jpg,Label.BIKE,A bicyclist riding on a city street .
bike_004_color.jpg,Label.BIKE,A bicyclist riding on a city street .
bike_003.jpg,Label.BIKE,People on ATVs and dirt bikes are traveling along a worn path in a field surrounded by trees .
bike_003_spatial.jpg,Label.BIKE,People on ATVs and dirt bikes are traveling along a worn path in a field surrounded by trees .
bike_003_color.jpg,Label.BIKE,People on ATVs and dirt bikes are traveling along a worn path in a field surrounded by trees .
bike_060.jpg,Label.BIKE,A cyclist is performing a jump next to a black advertising banner .
bike_060_spatial.jpg,Label.BIKE,A cyclist is performing a jump next to a black advertising banner .
bike_060_color.jpg,Label.BIKE,A cyclist is performing a jump next to a black advertising banner .
bike_094.jpg,Label.BIKE,A girl in a pink bicycle rides in front of a restaraunt .
bike_094_spatial.jpg,Label.BIKE,A girl in a pink bicycle rides in front of a restaraunt .
bike_094_color.jpg,Label.BIKE,A girl in a pink bicycle rides in front of a restaraunt .
bike_058.jpg,Label.BIKE,A man fiddles with a shopping bag outside near a shopping cart .
bike_058_spatial.jpg,Label.BIKE,A man fiddles with a shopping bag outside near a shopping cart .
bike_058_color.jpg,Label.BIKE,A man fiddles with a shopping bag outside near a shopping cart .
bike_093.jpg,Label.BIKE,A man on a motorcycle riding on his back tire .
bike_093_spatial.jpg,Label.BIKE,A man on a motorcycle riding on his back tire .
bike_093_color.jpg,Label.BIKE,A man on a motorcycle riding on his back tire .
bike_067.jpg,Label.BIKE,A group of people who are naked and riding bikes in the streets .
bike_067_spatial.jpg,Label.BIKE,A group of people who are naked and riding bikes in the streets .
bike_067_color.jpg,Label.BIKE,A group of people who are naked and riding bikes in the streets .
bike_051.jpg,Label.BIKE,A boy in a costume is sitting on a bike .
bike_051_spatial.jpg,Label.BIKE,A boy in a costume is sitting on a bike .
bike_051_color.jpg,Label.BIKE,A boy in a costume is sitting on a bike .
bike_069.jpg,Label.BIKE,Two ladies are wearing nothing except body paint and riding on bicycles in a street fair .
bike_069_spatial.jpg,Label.BIKE,Two ladies are wearing nothing except body paint and riding on bicycles in a street fair .
bike_069_color.jpg,Label.BIKE,Two ladies are wearing nothing except body paint and riding on bicycles in a street fair .
bike_056.jpg,Label.BIKE,A group of motorcycles wearing black .
bike_056_spatial.jpg,Label.BIKE,A group of motorcycles wearing black .
bike_056_color.jpg,Label.BIKE,A group of motorcycles wearing black .
bike_002.jpg,Label.BIKE,A cyclist is riding a bicycle on a curved road up a hill .
bike_002_spatial.jpg,Label.BIKE,A cyclist is riding a bicycle on a curved road up a hill .
bike_002_color.jpg,Label.BIKE,A cyclist is riding a bicycle on a curved road up a hill .
bike_005.jpg,Label.BIKE,A bicycle rider is crossing a street .
bike_005_spatial.jpg,Label.BIKE,A bicycle rider is crossing a street .
bike_005_color.jpg,Label.BIKE,A bicycle rider is crossing a street .
bike_033.jpg,Label.BIKE,A man in a beret rides a bicycle down the street .
bike_033_spatial.jpg,Label.BIKE,A man in a beret rides a bicycle down the street .
bike_033_color.jpg,Label.BIKE,A man in a beret rides a bicycle down the street .
bike_034.jpg,Label.BIKE,A group of people in protective gear .
bike_034_spatial.jpg,Label.BIKE,A group of people in protective gear .
bike_034_color.jpg,Label.BIKE,A group of people in protective gear .
bike_146.jpg,Label.BIKE,A group of cyclists race uphill on foot with their bikes on their shoulders .
bike_146_spatial.jpg,Label.BIKE,A group of cyclists race uphill on foot with their bikes on their shoulders .
bike_146_color.jpg,Label.BIKE,A group of cyclists race uphill on foot with their bikes on their shoulders .
bike_141.jpg,Label.BIKE,A group of bicyclists racing .
bike_141_spatial.jpg,Label.BIKE,A group of bicyclists racing .
bike_141_color.jpg,Label.BIKE,A group of bicyclists racing .
bike_148.jpg,Label.BIKE,A biker is riding along a track element located with a wooded area .
bike_148_spatial.jpg,Label.BIKE,A biker is riding along a track element located with a wooded area .
bike_148_color.jpg,Label.BIKE,A biker is riding along a track element located with a wooded area .
bike_124.jpg,Label.BIKE,A person is standing near a row of identical red and white bicycles .
bike_124_spatial.jpg,Label.BIKE,A person is standing near a row of identical red and white bicycles .
bike_124_color.jpg,Label.BIKE,A person is standing near a row of identical red and white bicycles .
bike_123.jpg,Label.BIKE,A biker rides on a dirt road .
bike_123_spatial.jpg,Label.BIKE,A biker rides on a dirt road .
bike_123_color.jpg,Label.BIKE,A biker rides on a dirt road .
bike_115.jpg,Label.BIKE,A cyclist wearing blue and yellow riding past trees .
bike_115_spatial.jpg,Label.BIKE,A cyclist wearing blue and yellow riding past trees .
bike_115_color.jpg,Label.BIKE,A cyclist wearing blue and yellow riding past trees .
bike_112.jpg,Label.BIKE,A biker does a trick on a ramp .
bike_112_spatial.jpg,Label.BIKE,A biker does a trick on a ramp .
bike_112_color.jpg,Label.BIKE,A biker does a trick on a ramp .
bike_149.jpg,Label.BIKE,A looker on catches a motocross bike on its side after a spill while another races by .
bike_149_spatial.jpg,Label.BIKE,A looker on catches a motocross bike on its side after a spill while another races by .
bike_149_color.jpg,Label.BIKE,A looker on catches a motocross bike on its side after a spill while another races by .
bike_140.jpg,Label.BIKE,Two dirt bike riders in midair .
bike_140_spatial.jpg,Label.BIKE,Two dirt bike riders in midair .
bike_140_color.jpg,Label.BIKE,Two dirt bike riders in midair .
bike_147.jpg,Label.BIKE,A boy wearing full riding gear is riding his bike down a paved road .
bike_147_spatial.jpg,Label.BIKE,A boy wearing full riding gear is riding his bike down a paved road .
bike_147_color.jpg,Label.BIKE,A boy wearing full riding gear is riding his bike down a paved road .
bike_113.jpg,Label.BIKE,A bike racer hold up a hand while riding a motorcycle .
bike_113_spatial.jpg,Label.BIKE,A bike racer hold up a hand while riding a motorcycle .
bike_113_color.jpg,Label.BIKE,A bike racer hold up a hand while riding a motorcycle .
bike_114.jpg,Label.BIKE,A guy performing a bicycle jump trick for an audience .
bike_114_spatial.jpg,Label.BIKE,A guy performing a bicycle jump trick for an audience .
bike_114_color.jpg,Label.BIKE,A guy performing a bicycle jump trick for an audience .
bike_122.jpg,Label.BIKE,A man doing a wheelie on a motorcycle .
bike_122_spatial.jpg,Label.BIKE,A man doing a wheelie on a motorcycle .
bike_122_color.jpg,Label.BIKE,A man doing a wheelie on a motorcycle .
bike_125.jpg,Label.BIKE,A cyclist is laying on his motorbike while in the air .
bike_125_spatial.jpg,Label.BIKE,A cyclist is laying on his motorbike while in the air .
bike_125_color.jpg,Label.BIKE,A cyclist is laying on his motorbike while in the air .
bike_138.jpg,Label.BIKE,A boy makes a jump with a dirt bike with the sun setting behind him .
bike_138_spatial.jpg,Label.BIKE,A boy makes a jump with a dirt bike with the sun setting behind him .
bike_138_color.jpg,Label.BIKE,A boy makes a jump with a dirt bike with the sun setting behind him .
bike_107.jpg,Label.BIKE,Motorcycle racers take a sharp turn .
bike_107_spatial.jpg,Label.BIKE,Motorcycle racers take a sharp turn .
bike_107_color.jpg,Label.BIKE,Motorcycle racers take a sharp turn .
bike_100.jpg,Label.BIKE,A boy in a blue shirt and white helmet is riding a white bike .
bike_100_spatial.jpg,Label.BIKE,A boy in a blue shirt and white helmet is riding a white bike .
bike_100_color.jpg,Label.BIKE,A boy in a blue shirt and white helmet is riding a white bike .
bike_109.jpg,Label.BIKE,a lone bicyclist jumping in the air over a ramp .
bike_109_spatial.jpg,Label.BIKE,a lone bicyclist jumping in the air over a ramp .
bike_109_color.jpg,Label.BIKE,a lone bicyclist jumping in the air over a ramp .
bike_136.jpg,Label.BIKE,A girl riding a scooter near the beach .
bike_136_spatial.jpg,Label.BIKE,A girl riding a scooter near the beach .
bike_136_color.jpg,Label.BIKE,A girl riding a scooter near the beach .
bike_131.jpg,Label.BIKE,A BMX biker performing a wall-ride on a ramp .
bike_131_spatial.jpg,Label.BIKE,A BMX biker performing a wall-ride on a ramp .
bike_131_color.jpg,Label.BIKE,A BMX biker performing a wall-ride on a ramp .
bike_130.jpg,Label.BIKE,A BMX biker flies in the air off of a ramp .
bike_130_spatial.jpg,Label.BIKE,A BMX biker flies in the air off of a ramp .
bike_130_color.jpg,Label.BIKE,A BMX biker flies in the air off of a ramp .
bike_108.jpg,Label.BIKE,A dirt biker leaps through the air .
bike_108_spatial.jpg,Label.BIKE,A dirt biker leaps through the air .
bike_108_color.jpg,Label.BIKE,A dirt biker leaps through the air .
bike_137.jpg,Label.BIKE,A bicycler jumping over a barrier with his bike .
bike_137_spatial.jpg,Label.BIKE,A bicycler jumping over a barrier with his bike .
bike_137_color.jpg,Label.BIKE,A bicycler jumping over a barrier with his bike .
bike_101.jpg,Label.BIKE,A guy doing a wallride on his bike
bike_101_spatial.jpg,Label.BIKE,A guy doing a wallride on his bike
bike_101_color.jpg,Label.BIKE,A guy doing a wallride on his bike
bike_139.jpg,Label.BIKE,A man is doing a jump on bicycle in an indoor skate and bike center .
bike_139_spatial.jpg,Label.BIKE,A man is doing a jump on bicycle in an indoor skate and bike center .
bike_139_color.jpg,Label.BIKE,A man is doing a jump on bicycle in an indoor skate and bike center .
bike_106.jpg,Label.BIKE,A group of motocross racers lined up to start .
bike_106_spatial.jpg,Label.BIKE,A group of motocross racers lined up to start .
bike_106_color.jpg,Label.BIKE,A group of motocross racers lined up to start .
bike_029.jpg,Label.BIKE,A lady in a white hat and sunglasses riding a bicycle .
bike_029_spatial.jpg,Label.BIKE,A lady in a white hat and sunglasses riding a bicycle .
bike_029_color.jpg,Label.BIKE,A lady in a white hat and sunglasses riding a bicycle .
bike_016.jpg,Label.BIKE,A motorcycle racer leans his bike .
bike_016_spatial.jpg,Label.BIKE,A motorcycle racer leans his bike .
bike_016_color.jpg,Label.BIKE,A motorcycle racer leans his bike .
bike_011.jpg,Label.BIKE,A man in street racer armor is examining the tire of another racer 's motorbike .
bike_011_spatial.jpg,Label.BIKE,A man in street racer armor is examining the tire of another racer 's motorbike .
bike_011_color.jpg,Label.BIKE,A man in street racer armor is examining the tire of another racer 's motorbike .
bike_018.jpg,Label.BIKE,A black and white dog lies on the ground next to a little girl on a red bicycle in the woods .
bike_018_spatial.jpg,Label.BIKE,A black and white dog lies on the ground next to a little girl on a red bicycle in the woods .
bike_018_color.jpg,Label.BIKE,A black and white dog lies on the ground next to a little girl on a red bicycle in the woods .
bike_027.jpg,Label.BIKE,Adults and children stand and play in front of steps near a wooded area .
bike_027_spatial.jpg,Label.BIKE,Adults and children stand and play in front of steps near a wooded area .
bike_027_color.jpg,Label.BIKE,Adults and children stand and play in front of steps near a wooded area .
bike_020.jpg,Label.BIKE,A group of bicyclists riding down a path in an off road race .
bike_020_spatial.jpg,Label.BIKE,A group of bicyclists riding down a path in an off road race .
bike_020_color.jpg,Label.BIKE,A group of bicyclists riding down a path in an off road race .
bike_074.jpg,Label.BIKE,A man in a black and white uniform stands on a motorbike doing a stunt .
bike_074_spatial.jpg,Label.BIKE,A man in a black and white uniform stands on a motorbike doing a stunt .
bike_074_color.jpg,Label.BIKE,A man in a black and white uniform stands on a motorbike doing a stunt .
bike_080.jpg,Label.BIKE,A motorcycle racer is riding a black motorcycle .
bike_080_spatial.jpg,Label.BIKE,A motorcycle racer is riding a black motorcycle .
bike_080_color.jpg,Label.BIKE,A motorcycle racer is riding a black motorcycle .
bike_087.jpg,Label.BIKE,"A biker , all covered in mud , riding a blue bike ."
bike_087_spatial.jpg,Label.BIKE,"A biker , all covered in mud , riding a blue bike ."
bike_087_color.jpg,Label.BIKE,"A biker , all covered in mud , riding a blue bike ."
bike_073.jpg,Label.BIKE,A man in sunglasses is writing on a pad with his bike leaned up against him .
bike_073_spatial.jpg,Label.BIKE,A man in sunglasses is writing on a pad with his bike leaned up against him .
bike_073_color.jpg,Label.BIKE,A man in sunglasses is writing on a pad with his bike leaned up against him .
bike_045.jpg,Label.BIKE,A biker is wearing all black gear with buildings and a tree with no leaves nearby .
bike_045_spatial.jpg,Label.BIKE,A biker is wearing all black gear with buildings and a tree with no leaves nearby .
bike_045_color.jpg,Label.BIKE,A biker is wearing all black gear with buildings and a tree with no leaves nearby .
bike_042.jpg,Label.BIKE,The two girls ride together on the bicycle while sightseeing .
bike_042_spatial.jpg,Label.BIKE,The two girls ride together on the bicycle while sightseeing .
bike_042_color.jpg,Label.BIKE,The two girls ride together on the bicycle while sightseeing .
bike_089.jpg,Label.BIKE,A green motorcycle is being ridden on a wet racetrack .
bike_089_spatial.jpg,Label.BIKE,A green motorcycle is being ridden on a wet racetrack .
bike_089_color.jpg,Label.BIKE,A green motorcycle is being ridden on a wet racetrack .
bike_021.jpg,Label.BIKE,A man helps a little girl ride a bike .
bike_021_spatial.jpg,Label.BIKE,A man helps a little girl ride a bike .
bike_021_color.jpg,Label.BIKE,A man helps a little girl ride a bike .
bike_019.jpg,Label.BIKE,"A team of dogs , and a woman following on a bike ."
bike_019_spatial.jpg,Label.BIKE,"A team of dogs , and a woman following on a bike ."
bike_019_color.jpg,Label.BIKE,"A team of dogs , and a woman following on a bike ."
bike_026.jpg,Label.BIKE,A guy outside playing a guitar and smoking a cigarette .
bike_026_spatial.jpg,Label.BIKE,A guy outside playing a guitar and smoking a cigarette .
bike_026_color.jpg,Label.BIKE,A guy outside playing a guitar and smoking a cigarette .
bike_010.jpg,Label.BIKE,a biker enjoys a coffee .
bike_010_spatial.jpg,Label.BIKE,a biker enjoys a coffee .
bike_010_color.jpg,Label.BIKE,a biker enjoys a coffee .
bike_028.jpg,Label.BIKE,A girl is taking a picture of a girl and guy on a colorfully decorated pink bike .
bike_028_spatial.jpg,Label.BIKE,A girl is taking a picture of a girl and guy on a colorfully decorated pink bike .
bike_028_color.jpg,Label.BIKE,A girl is taking a picture of a girl and guy on a colorfully decorated pink bike .
bike_017.jpg,Label.BIKE,A girl in a pink shirt is riding a bicycle in traffic .
bike_017_spatial.jpg,Label.BIKE,A girl in a pink shirt is riding a bicycle in traffic .
bike_017_color.jpg,Label.BIKE,A girl in a pink shirt is riding a bicycle in traffic .
bike_043.jpg,Label.BIKE,a long bicyclist wearing a white helmet riding down a mountain path
bike_043_spatial.jpg,Label.BIKE,a long bicyclist wearing a white helmet riding down a mountain path
